time,prediction
1664603732.122157,48659.11054295002
1664603737.122157,19615.01246880539
1664603742.122157,47906.24512571016
1664603747.122157,48229.131828576654
1664603752.122157,44586.748517134096
1664603757.122157,50879.362428116336
1664603762.122157,55281.46490871469
1664603767.122157,56254.72030793417
1664603772.122157,47748.04338537282
1664603777.122157,52351.64678534628
1664603782.122157,46654.7993022027
1664603787.122157,57871.63073019
1664603792.122157,48539.67629883903
1664603797.122157,48805.66759117929
1664603802.122157,53724.011783288246
1664603807.122157,47860.904333615086
1664603812.122157,57176.5187680488
1664603817.122157,44855.07999960457
1664603822.122157,100167.42399990415
1664603827.122157,116748.18934813594
1664603832.122157,107755.11391720343
1664603837.122157,124861.51878980047
1664603842.122157,114725.95805641891
1664603847.122157,113653.12487326025
1664603852.122157,51871.23455889996
1664603857.122157,31645.292789983843
1664603862.122157,15202.890106540817
1664603867.122157,25978.28217274761
1664603872.122157,22933.85128661691
1664603877.122157,20881.195463722983
1664603882.122157,26190.79845743716
1664603887.122157,48143.352295020435
1664603892.122157,50032.73530224118
1664603897.122157,49402.081989285005
1664603902.122157,48150.430240142916
1664603907.122157,37111.21489376847
1664603912.122157,34947.9107598346
1664603917.122157,42927.979694254034
1664603922.122157,22565.04699473078
1664603927.122157,46461.90697310393
1664603932.122157,32229.282961315206
1664603937.122157,47582.177207149536
1664603942.122157,47127.51764599964
1664603947.122157,39823.16699699994
1664603952.122157,48652.537541786165
1664603957.122157,37518.333021986706
1664603962.122157,42643.01443370714
1664603967.122157,45810.290853506594
1664603972.122157,48392.445239560606
1664603977.122157,45905.73848233808
1664603982.122157,54245.158733728415
1664603987.122157,49223.63993042317
1664603992.122157,56557.14561833338
1664603997.122157,49288.111300196026
1664604002.122157,56292.773377417594
1664604007.122157,57243.708286626366
1664604012.122157,54033.58925890336
1664604017.122157,70403.2181967331
1664604022.122157,50265.879823323565
1664604027.122157,49071.34995235175
1664604032.122157,43400.97107134635
1664604037.122157,47261.186395040044
1664604042.122157,38942.68109335686
1664604047.122157,42598.23748278307
1664604052.122157,48396.368122585816
1664604057.122157,45954.429418859014
1664604062.122157,45686.94315564737
1664604067.122157,36037.21006871484
1664604072.122157,30699.68055152164
1664604077.122157,48343.836976138125
1664604082.122157,27901.886195322382
1664604087.122157,46884.47321479474
1664604092.122157,37233.516669888944
1664604097.122157,49911.734070144106
1664604102.122157,48756.78267191886
1664604107.122157,50665.47378889831
1664604112.122157,42857.702152804966
1664604117.122157,43562.627033400226
1664604122.122157,40726.490587421154
1664604127.122157,45337.83386807535
1664604132.122157,37978.19935134993
1664604137.122157,31458.635476360247
1664604142.122157,40080.643566629304
1664604147.122157,576503.9223240956
1664604152.122157,576245.1088882543
1664604157.122157,676813.0061584704
1664604162.122157,534954.4435212078
1664604167.122157,721839.2608354832
1664604172.122157,1265487.4925398282
1664604177.122157,44810.53567864181
1664604182.122157,45352.839195702065
1664604187.122157,45114.36052954514
1664604192.122157,49388.27276945253
1664604197.122157,45079.83033012145
1664604202.122157,68415.01137061307
1664604207.122157,39906.96482118178
1664604212.122157,44938.77476707877
1664604217.122157,44759.637855038585
1664604222.122157,49306.523532142135
1664604227.122157,46090.60315798858
1664604232.122157,50622.683733422586
1664604237.122157,50182.263393137626
1664604242.122157,51343.49660454956
1664604247.122157,45509.53523130017
1664604252.122157,52350.66496713991
