time,prediction
1659497485.130032,7480.199999999999
1659497490.130032,7480.199999999999
1659497495.130032,6231.199300366489
1659497500.130032,5219.0
1659497505.130032,6376.25
1659497510.130032,9853.395464749628
1659497515.130032,9859.004893047408
1659497520.130032,9859.004893047408
1659497525.130032,11412.818616309267
1659497530.130032,11270.142857142859
1659497535.130032,11308.496551056498
1659497540.130032,10190.57171723717
1659497545.130032,9845.57142857143
1659497550.130032,9845.57142857143
1659497555.130032,9188.003608425706
1659497560.130032,8261.500269918939
1659497565.130032,6944.7504242712685
1659497570.130032,5642.25
1659497575.130032,19044.799999999996
1659497580.130032,22467.627685335847
1659497585.130032,24745.454545454544
1659497590.130032,26822.72727272727
1659497595.130032,25746.58333333334
1659497600.130032,26401.000000000004
1659497605.130032,22420.846153846163
1659497610.130032,21241.16124170221
1659497615.130032,18332.1858620571
1659497620.130032,17451.8
1659497625.130032,17845.391631011196
1659497630.130032,19343.745914811134
1659497635.130032,19434.777777777774
1659497640.130032,19701.175550873813
